crop,country,correction_bnusd_per_mha
cabbage,DOM,-7.5
cabbage,DZA,-5.114021062850952
cabbage,ECU,0.2920842170715332
cabbage,EGY,-0.0
cabbage,ERI,-7.5
cabbage,ESP,-2.9123010635375977
cabbage,EST,-2.405376434326172
cabbage,ETH,-0.16070172935724258
cabbage,FIN,-7.5
cabbage,FJI,-7.5
cabbage,FRA,-7.5
cabbage,GAB,-7.5
cabbage,GBR,-7.427465915679932
cabbage,GEO,-1.689068853855133
cabbage,GHA,-7.5
cabbage,GIN,-7.5
cabbage,GMB,-7.306031227111816
cabbage,GNB,-7.5
cabbage,GNQ,0.0
cabbage,GRC,-6.178058624267578
cabbage,GRD,-6.757470607757568
cabbage,GTM,-6.066713571548462
cabbage,GUF,-7.5
cabbage,GUY,-7.5
cabbage,HND,-4.104998707771301
cabbage,HRV,6.7122578620910645
cabbage,HTI,-7.5
cabbage,HUN,-0.3122407793998718
cabbage,IDN,-5.477739334106445
cabbage,IND,-4.948345184326172
cabbage,IRL,-2.7219549417495728
cabbage,IRN,-4.924112319946289
cabbage,IRQ,-1.3448196649551392
cabbage,ISR,-2.673950672149658
cabbage,ITA,-5.3109002113342285
cabbage,JAM,-7.3027918338775635
cabbage,JOR,-3.362290859222412
cabbage,JPN,-7.5
cabbage,KAZ,-0.0
cabbage,KEN,-2.7257044315338135
cabbage,KGZ,-1.3927920460700989
cabbage,KHM,-7.5
cabbage,KOR,1.499678909778595
cabbage,LAO,-7.16411566734314
cabbage,LBN,-7.276117324829102
cabbage,LBR,-7.5
cabbage,LBY,-7.5
cabbage,LKA,-6.7402403354644775
cabbage,LSO,-7.334450721740723
cabbage,LTU,-1.947817862033844
cabbage,LUX,-7.5
cabbage,LVA,1.1829180121421814
cabbage,MAR,2.36239892244339
cabbage,MDA,1.1663309633731842
cabbage,MDG,-6.779276371002197
cabbage,MEX,-0.45404984056949615
cabbage,MKD,-2.6096874475479126
cabbage,MLI,-5.339072227478027
cabbage,MLT,-2.454876184463501
cabbage,MMR,-5.391595125198364
cabbage,MNE,-4.992884159088135
cabbage,MNG,-6.048544883728027
cabbage,MOZ,-7.090494155883789
cabbage,MRT,-7.5
cabbage,MUS,-7.5
cabbage,MWI,-4.414270877838135
cabbage,MYS,-5.73218035697937
cabbage,NAM,-7.5
cabbage,NER,-2.705056667327881
cabbage,NGA,-7.5
cabbage,NIC,-7.5
cabbage,NLD,4.919143438339233
cabbage,NOR,-7.5
cabbage,NPL,-3.089465618133545
cabbage,NZL,-4.091490387916565
cabbage,OMN,-5.429549694061279
cabbage,PAK,-0.0
cabbage,PAN,-7.5
cabbage,PER,2.0827361345291138
cabbage,PHL,-3.747147798538208
cabbage,PNG,-5.040932893753052
cabbage,POL,0.4334743618965149
cabbage,PRI,-7.5
cabbage,PRT,-3.9909251928329468
cabbage,PRY,-7.249224662780762
cabbage,PSE,-7.5
cabbage,ROU,-3.2993557453155518
cabbage,RUS,2.6599366664886475
cabbage,RWA,-1.1885002255439758
cabbage,SAU,-6.719134092330933
cabbage,SDN,-7.5
cabbage,SEN,-7.5
cabbage,SLB,-7.5
cabbage,SLE,-7.5
cabbage,SLV,-0.0
cabbage,SOM,-7.5
cabbage,SRB,-1.515929102897644
cabbage,SSD,-7.412999629974365
cabbage,STP,-7.5
cabbage,SUR,-7.5
cabbage,SVK,-2.581891655921936
cabbage,SVN,1.3530209064483643
cabbage,SWE,-7.5
cabbage,SWZ,-7.5
cabbage,SYR,-5.070834636688232
cabbage,TCD,-7.5
cabbage,TGO,-3.8023887872695923
cabbage,THA,-5.6015543937683105
cabbage,TJK,-2.4056535959243774
cabbage,TKM,-3.1623873710632324
cabbage,TLS,-6.177994012832642
cabbage,TTO,-7.5
cabbage,TUN,2.0287976264953613
cabbage,TUR,0.9958328902721405
cabbage,TWN,-4.9071946144104
cabbage,TZA,-2.1779613494873047
cabbage,UGA,-7.5
cabbage,UKR,2.3905001878738403
cabbage,URY,-2.6054848432540894
cabbage,USA,-7.5
cabbage,UZB,-6.831534385681152
cabbage,VEN,-4.557056903839111
cabbage,VNM,-4.491565942764282
cabbage,VUT,-7.5
cabbage,YEM,-7.00579833984375
cabbage,ZAF,-3.2977590560913086
cabbage,ZMB,-7.143756628036499
cabbage,ZWE,-7.5
carrot,AFG,-5.806236982345581
carrot,AGO,-6.871384143829346
carrot,ALB,-6.377769231796265
carrot,ARE,-1.4127564430236816
carrot,ARG,-7.5
carrot,ARM,-1.8091961741447449
carrot,ATG,-7.027867317199707
carrot,AUS,-7.5
carrot,AUT,-7.5
carrot,AZE,-1.6645132899284363
carrot,BDI,-7.3242878913879395
carrot,BEL,-7.5
carrot,BEN,-5.689934253692627
carrot,BFA,-7.478459358215332
carrot,BGD,-5.033395409584045
carrot,BGR,-0.4726959317922592
carrot,BHS,-6.9721479415893555
carrot,BIH,2.3821566104888916
carrot,BLR,5.688199758529663
carrot,BLZ,-4.348471522331238
carrot,BOL,-1.3185542225837708
carrot,BRA,-4.906071662902832
carrot,BRB,-7.5
carrot,BRN,-7.5
carrot,BTN,-4.526047468185425
carrot,BWA,-5.865479946136475
carrot,CAF,-7.5
carrot,CAN,-4.831845045089722
carrot,CHE,-7.5
carrot,CHL,-7.5
carrot,CHN,-7.5
carrot,CIV,-7.278609991073608
carrot,CMR,0.0
carrot,COD,-7.5
carrot,COG,-7.5
carrot,COL,-5.014619827270508
carrot,COM,-7.5
carrot,CPV,-0.4004417955875397
carrot,CRI,-5.443671464920044
carrot,CUB,-4.659021377563477
carrot,CYP,-7.162464141845703
carrot,CZE,-1.9924309328198433
carrot,DEU,-5.3596086502075195
carrot,DJI,-7.5
carrot,DNK,-7.5
carrot,DOM,-5.612785339355469
carrot,DZA,-3.062746524810791
carrot,ECU,0.4135635644197464
carrot,EGY,-0.0
carrot,ERI,-7.5
carrot,ESP,-6.65871524810791
carrot,EST,-2.2138925790786743
carrot,ETH,0.9378416240215302
carrot,FIN,-7.5
carrot,FJI,-5.452038884162903
carrot,FRA,-3.6295082569122314
carrot,GAB,-7.5
carrot,GBR,-7.5
carrot,GEO,0.18343508895486593
carrot,GHA,-1.17506692558527
carrot,GIN,-7.5
carrot,GMB,-7.5
carrot,GNB,-7.5
carrot,GNQ,0.0
carrot,GRC,-7.5
carrot,GRD,-7.5
carrot,GTM,-6.543432235717773
carrot,GUF,-7.5
carrot,GUY,-0.0
carrot,HND,-4.369240999221802
carrot,HRV,7.5
carrot,HTI,-7.5
carrot,HUN,-1.2404145002365112
carrot,IDN,-6.9704999923706055
carrot,IND,-5.347836494445801
carrot,IRL,-7.5
carrot,IRN,-0.0
carrot,IRQ,-0.728018194437027
carrot,ISR,-7.5
carrot,ITA,-5.8028857707977295
carrot,JAM,-5.675093412399292
carrot,JOR,-7.5
carrot,JPN,-7.5
carrot,KAZ,1.4767288565635681
carrot,KEN,-1.6042959690093994
carrot,KGZ,-0.9771336615085602
carrot,KHM,-7.5
carrot,KOR,1.1922860145568848
carrot,LAO,-7.5
carrot,LBN,-7.5
carrot,LBR,-7.5
carrot,LBY,-6.672535419464111
carrot,LKA,-7.384328842163086
carrot,LSO,-7.5
carrot,LTU,-1.0955814123153687
carrot,LUX,-7.5
carrot,LVA,2.0062057971954346
carrot,MAR,2.058555841445923
carrot,MDA,1.2323088347911835
carrot,MDG,-7.399303197860718
carrot,MEX,1.187644898891449
carrot,MKD,2.485979199409485
carrot,MLI,-7.5
carrot,MLT,-6.047470808029175
carrot,MMR,-5.98361349105835
carrot,MNE,-5.511378765106201
carrot,MNG,-1.2392792701721191
carrot,MOZ,-7.5
carrot,MRT,-7.5
carrot,MUS,-7.474103689193726
carrot,MWI,-7.5
carrot,MYS,-6.05767560005188
carrot,NAM,-7.280421257019043
carrot,NER,-7.5
carrot,NGA,-7.5
carrot,NIC,-4.656042098999023
carrot,NLD,6.063256025314331
carrot,NOR,-7.5
carrot,NPL,-6.402909278869629
carrot,NZL,-4.614850044250488
carrot,OMN,-7.17158317565918
carrot,PAK,-6.432855844497681
carrot,PAN,-7.5
carrot,PER,0.09477008879184723
carrot,PHL,-4.233938217163086
carrot,PNG,-5.6165385246276855
carrot,POL,5.937272548675537
carrot,PRI,-7.271944046020508
carrot,PRT,-7.174869775772095
carrot,PRY,-3.2529959678649902
carrot,PSE,-7.5
carrot,ROU,-2.9086763858795166
carrot,RUS,4.706348180770874
carrot,RWA,-2.6819846630096436
carrot,SAU,-7.5
carrot,SDN,-6.263456344604492
carrot,SEN,-5.879500389099121
carrot,SLB,-7.5
carrot,SLE,-7.5
carrot,SLV,3.690238680690527
carrot,SOM,-7.5
carrot,SRB,-1.875464379787445
carrot,SSD,-7.5
carrot,STP,-7.410740852355957
carrot,SUR,-7.5
carrot,SVK,-6.8889665603637695
carrot,SVN,2.0351998805999756
carrot,SWE,-7.5
carrot,SWZ,-7.5
carrot,SYR,-5.6336236000061035
carrot,TCD,-7.17708158493042
carrot,TGO,-7.5
carrot,THA,-6.738171577453613
carrot,TJK,2.33724582195282
carrot,TKM,-3.688304901123047
carrot,TLS,-7.5
carrot,TTO,-7.5
carrot,TUN,1.0717898607254028
carrot,TUR,-0.9074680209159851
carrot,TWN,-5.46833610534668
carrot,TZA,-7.5
carrot,UGA,-7.5
carrot,UKR,3.8842824697494507
carrot,URY,-2.751194953918457
carrot,USA,-7.5
carrot,UZB,-3.80368971824646
carrot,VEN,-4.074825763702393
carrot,VNM,-5.959528923034668
carrot,VUT,-3.895671248435974
carrot,YEM,-1.747275948524475
carrot,ZAF,-1.7266131043434143
carrot,ZMB,-7.5
carrot,ZWE,-2.9904356002807617
cassava,AGO,-3.5131616592407227
cassava,ARG,-4.459716796875
cassava,ATG,-3.128025531768799
cassava,BDI,-2.2058814764022827
cassava,BEN,-2.6390379667282104
cassava,BFA,-3.1110682487487793
cassava,BGD,-1.473847210407257
cassava,BHS,-2.3221222162246704
cassava,BLZ,-3.8984142541885376
cassava,BOL,-1.4356878399848938
cassava,BRA,-1.1667272448539734
cassava,BRB,-7.5
cassava,BRN,-7.5
cassava,BTN,7.5
cassava,BWA,-7.5
cassava,CAF,-3.557805061340332
cassava,CHN,-3.0589241981506348
cassava,CIV,-1.014205276966095
cassava,CMR,-3.0556161403656006
cassava,COD,-3.41409432888031
cassava,COG,-3.3528025150299072
cassava,COL,-3.262478828430176
cassava,COM,-3.495519518852234
cassava,CPV,-7.5
cassava,CRI,-3.129948854446411
cassava,CUB,-3.3373879194259644
cassava,DOM,-1.6669446229934692
cassava,ECU,-1.0049558579921722
cassava,ETH,-3.3138649463653564
cassava,FJI,-5.579802989959717
cassava,GAB,-3.592336893081665
cassava,GHA,-2.186608672142029
cassava,GIN,-0.620744913816452
cassava,GMB,-3.584047317504883
cassava,GNB,-3.3578656911849976
cassava,GNQ,-3.6481608152389526
cassava,GRD,-0.0
cassava,GTM,-3.73516309261322
cassava,GUF,-0.0
cassava,GUY,-7.5
cassava,HND,-6.6100335121154785
cassava,HTI,-3.5204029083251953
cassava,IDN,-3.37480092048645
cassava,IND,-1.7788151502609253
cassava,JAM,-4.472858428955078
cassava,KEN,-3.5257022380828857
cassava,KHM,-2.88781476020813
cassava,LAO,-2.4501465559005737
cassava,LBR,-3.479271173477173
cassava,LKA,-2.723169207572937
cassava,MDG,-3.370829463005066
cassava,MEX,-1.4591079950332642
cassava,MLI,-4.300215721130371
cassava,MMR,-3.2298333644866943
cassava,MOZ,-1.749271035194397
cassava,MUS,-5.6612465381622314
cassava,MWI,-6.062408447265625
cassava,MYS,-3.448170304298401
cassava,NAM,-3.520648717880249
cassava,NER,-4.121509552001953
cassava,NGA,-3.5679913759231567
cassava,NIC,-0.9575675427913666
cassava,NPL,-1.1126686930656433
cassava,PAK,-2.0716150999069214
cassava,PAN,-5.0914647579193115
cassava,PER,-1.301473617553711
cassava,PHL,-1.107275128364563
cassava,PNG,-3.153544306755066
cassava,PRI,-3.520457148551941
cassava,PRY,-0.3778742551803589
cassava,RWA,-2.346178650856018
cassava,SDN,-3.494142532348633
cassava,SEN,-2.4359112977981567
cassava,SLB,-2.6912903785705566
cassava,SLE,-3.430017113685608
cassava,SLV,2.3173657655715942
cassava,SOM,-3.344501495361328
cassava,SSD,-2.977165460586548
cassava,STP,-3.3601062297821045
cassava,SUR,-7.5
cassava,SWZ,-3.3887147903442383
cassava,TCD,-3.4443891048431396
cassava,TGO,-0.6918336153030396
cassava,THA,-0.31370341777801514
cassava,TLS,-2.4316378831863403
cassava,TTO,-4.500502347946167
cassava,TWN,-2.810279130935669
cassava,TZA,-0.5591993629932404
cassava,UGA,-3.685280919075012
cassava,URY,7.5
cassava,USA,-0.0
cassava,VEN,-3.03603196144104
cassava,VNM,-2.8682398796081543
cassava,ZAF,-3.5306856632232666
cassava,ZMB,-4.954883098602295
cassava,ZWE,-3.1184709072113037
chickpea,AFG,-0.9218103289604187
chickpea,AGO,-0.9614778161048889
chickpea,ALB,-0.31761037558317184
chickpea,ARE,-0.0
chickpea,ARG,-0.41504137217998505
chickpea,ARM,0.2488434687256813
chickpea,AUS,1.1652106642723083
chickpea,AUT,0.08095498010516167
chickpea,AZE,0.40483061969280243
chickpea,BDI,-0.8693793714046478
chickpea,BEL,4.8263596296310425
chickpea,BEN,-0.5824934840202332
chickpea,BFA,-0.9581692218780518
chickpea,BGD,0.15419202856719494
chickpea,BGR,0.04109298437833786
chickpea,BHS,-7.5
chickpea,BIH,3.8803510069847107
chickpea,BLR,0.8493457436561584
chickpea,BLZ,-0.5422249436378479
chickpea,BOL,-0.30408258736133575
chickpea,BRA,-0.8676013350486755
chickpea,BRB,-7.5
chickpea,BRN,0.0
chickpea,BTN,-0.5761995911598206
chickpea,BWA,-1.1007390022277832
chickpea,CAF,-7.5
chickpea,CAN,0.3147835284471512
chickpea,CHE,1.827147662639618
chickpea,CHL,-0.44207656383514404
chickpea,CHN,0.7694365978240967
chickpea,CIV,-0.7327797412872314
chickpea,CMR,-0.6468957364559174
chickpea,COD,-0.921259343624115
chickpea,COG,-4.205327868461609
chickpea,COL,7.5
chickpea,COM,-0.6583594381809235
chickpea,CPV,-1.1394142508506775
chickpea,CRI,-1.0212169289588928
chickpea,CUB,-0.4835360497236252
chickpea,CYP,3.42161425948143
chickpea,CZE,0.09151977300643921
chickpea,DEU,1.5975306034088135
chickpea,DJI,-7.5
chickpea,DNK,-0.0
chickpea,DOM,-0.0
chickpea,DZA,-0.08299433439970016
chickpea,ECU,-0.7976311445236206
chickpea,EGY,0.8386829197406769
chickpea,ERI,-0.9052450656890869
chickpea,ESP,0.4863460958003998
chickpea,EST,-3.935289368033409
chickpea,ETH,-0.11891356110572815
chickpea,FIN,3.75
chickpea,FJI,-7.5
chickpea,FRA,0.8675423264503479
chickpea,GAB,-7.5
chickpea,GBR,-0.017061658203601837
chickpea,GEO,-0.4054882228374481
chickpea,GHA,-0.7555860280990601
chickpea,GIN,-0.6398709416389465
chickpea,GMB,-0.8659664988517761
chickpea,GNB,-1.0064148306846619
chickpea,GNQ,7.5
chickpea,GRC,-2.3397276401519775
chickpea,GRD,-7.5
chickpea,GTM,-0.5222555845975876
chickpea,GUF,7.5
chickpea,GUY,-7.5
chickpea,HND,-0.9579229652881622
chickpea,HRV,3.818297915160656
chickpea,HTI,-0.8860389292240143
chickpea,HUN,0.44886238873004913
chickpea,IDN,-0.4777595102787018
chickpea,IND,-0.760028213262558
chickpea,IRL,-0.0
chickpea,IRN,-0.0
chickpea,IRQ,-0.0
chickpea,ISR,-2.8134666681289673
chickpea,ITA,-0.09490847121924162
chickpea,JAM,-7.5
chickpea,JOR,-1.261971116065979
chickpea,JPN,0.31172528862953186
chickpea,KAZ,-0.3909299522638321
chickpea,KEN,0.19353072345256805
chickpea,KGZ,-0.14225183799862862
chickpea,KHM,-7.5
chickpea,KOR,0.12950135208666325
chickpea,LAO,-0.1857226463034749
chickpea,LBN,-0.4495591074228287
chickpea,LBR,-4.176578223705292
chickpea,LBY,7.5
chickpea,LKA,-0.5424348413944244
chickpea,LSO,-1.001146376132965
chickpea,LTU,-0.0
chickpea,LUX,0.29170816764235497
chickpea,LVA,-0.0
chickpea,MAR,0.026657484471797943
chickpea,MDA,0.4039292111992836
chickpea,MDG,-0.43377190828323364
chickpea,MEX,-0.6930040121078491
chickpea,MKD,0.5546442121267319
chickpea,MLI,-0.6968889236450195
chickpea,MMR,-0.6296014785766602
chickpea,MNE,0.8627481758594513
chickpea,MNG,7.5
chickpea,MOZ,-0.9082749783992767
chickpea,MRT,-7.5
chickpea,MWI,3.5124275386333466
chickpea,MYS,-0.13442279398441315
chickpea,NAM,-0.4333065152168274
chickpea,NER,-7.5
chickpea,NGA,-0.7476144433021545
chickpea,NIC,3.4309463500976562
chickpea,NLD,0.28949275612831116
chickpea,NOR,-0.2834423780441284
chickpea,NPL,0.10526520386338234
chickpea,NZL,-7.5
chickpea,OMN,-0.0
chickpea,PAK,-0.8804610669612885
chickpea,PAN,-1.0787039399147034
chickpea,PER,7.5
chickpea,PHL,-0.6501606106758118
chickpea,PNG,-0.9857852756977081
chickpea,POL,0.5397517085075378
chickpea,PRI,7.5
chickpea,PRT,-0.4767391234636307
chickpea,PRY,-0.6391605138778687
chickpea,PSE,-1.7610529661178589
chickpea,ROU,0.2696589231491089
chickpea,RUS,-0.1516421213746071
chickpea,RWA,-0.8100993931293488
chickpea,SAU,0.7040126025676727
chickpea,SDN,-0.9678605198860168
chickpea,SEN,-1.0342116355895996
chickpea,SLB,-0.39671242237091064
chickpea,SLE,-0.8822873830795288
chickpea,SLV,3.550321266055107
chickpea,SOM,-1.0365944504737854
chickpea,SRB,0.4814656227827072
chickpea,SSD,-7.5
chickpea,SUR,0.0
chickpea,SVK,0.24150126427412033
chickpea,SVN,4.212505906820297
chickpea,SWE,-7.5
chickpea,SWZ,-0.8116733431816101
chickpea,SYR,-0.07793670147657394
chickpea,TCD,-0.775750458240509
chickpea,TGO,-0.9055196344852448
chickpea,THA,-0.6774692535400391
chickpea,TJK,-0.37404169142246246
chickpea,TKM,0.12138092517852783
chickpea,TLS,3.6441412568092346
chickpea,TTO,-7.5
chickpea,TUN,-0.15600044839084148
chickpea,TUR,0.14989539980888367
chickpea,TWN,-0.0
chickpea,TZA,-0.422584593296051
chickpea,UGA,-0.8269079029560089
chickpea,UKR,0.36617517471313477
chickpea,URY,-0.5389360785484314
chickpea,USA,0.5680636167526245
chickpea,UZB,-0.400772362947464
chickpea,VEN,-0.6763498187065125
chickpea,VNM,-0.5947420597076416
chickpea,YEM,-1.0955820083618164
chickpea,ZAF,-0.8467257618904114
chickpea,ZMB,-0.8408817052841187
chickpea,ZWE,-0.9858399331569672
citrus,AFG,-1.7804901003837585
citrus,AGO,-0.6377404928207397
citrus,ALB,0.2614482045173645
citrus,ARG,2.243412971496582
citrus,AUS,-6.308634042739868
citrus,AZE,-1.3014668226242065
citrus,BDI,-0.0
citrus,BEN,-5.101064920425415
citrus,BFA,3.7880473136901855
citrus,BGD,5.757705926895142
citrus,BGR,-0.0
citrus,BHS,2.278841495513916
citrus,BIH,-6.587547540664673
citrus,BLZ,2.029743015766144
citrus,BOL,-4.062040567398071
citrus,BRA,2.0798434019088745
citrus,BTN,0.4496631920337677
citrus,BWA,-0.03722129389643669
citrus,CAF,-4.92325234413147
citrus,CHL,-6.994062423706055
citrus,CHN,-7.5
citrus,CIV,-0.6424213349819183
citrus,CMR,-4.735088109970093
citrus,COD,-0.39758288860321045
citrus,COG,-4.799746990203857
citrus,COL,1.1780983209609985
citrus,COM,-0.0
citrus,CPV,-0.0
citrus,CRI,7.5
citrus,CUB,-2.4771084785461426
citrus,CYP,-0.9078657627105713
citrus,DOM,7.5
citrus,DZA,-6.901739120483398
citrus,ECU,2.2819138765335083
citrus,EGY,-0.0
citrus,ERI,-0.0
citrus,ESP,-1.1617494374513626
citrus,ETH,0.8695449531078339
citrus,FJI,-7.5
citrus,FRA,-0.5189663469791412
citrus,GAB,-6.01437520980835
citrus,GEO,-1.0635172724723816
citrus,GHA,-1.1172749996185303
citrus,GIN,1.3799039721488953
citrus,GRC,-0.7855774164199829
citrus,GTM,-0.5287919789552689
citrus,GUY,-7.5
citrus,HND,7.5
citrus,HRV,-4.871538400650024
citrus,HTI,-2.2037728428840637
citrus,IDN,-7.5
citrus,IND,-0.7280738353729248
citrus,IRN,-5.244016647338867
citrus,IRQ,-0.18687553703784943
citrus,ISR,-7.5
citrus,ITA,-4.003233909606934
citrus,JAM,-7.5
citrus,JOR,0.1520332545042038
citrus,JPN,-7.5
citrus,KEN,5.682003974914551
citrus,KHM,-2.0237021446228027
citrus,KOR,1.990337312221527
citrus,LAO,-2.243261933326721
citrus,LBN,-7.5
citrus,LBR,-4.265284538269043
citrus,LBY,2.2026119232177734
citrus,LKA,3.7019325494766235
citrus,LSO,-0.0
citrus,MAR,1.8978403806686401
citrus,MDG,-4.989710807800293
citrus,MEX,2.7888810634613037
citrus,MKD,-0.0
citrus,MLI,2.3623498678207397
citrus,MLT,-7.5
citrus,MMR,-0.0
citrus,MNE,1.374720573425293
citrus,MOZ,-2.9254825115203857
citrus,MRT,-0.0
citrus,MUS,-2.768696427345276
citrus,MWI,-0.0875750482082367
citrus,MYS,0.8731502890586853
citrus,NAM,-3.112484335899353
citrus,NER,-0.0
citrus,NGA,-4.2169694900512695
citrus,NIC,3.615327686071396
citrus,NPL,1.492235153913498
citrus,NZL,3.7520986795425415
citrus,OMN,7.5
citrus,PAK,-1.3235944509506226
citrus,PAN,4.368679881095886
citrus,PER,7.5
citrus,PHL,3.683353304862976
citrus,PNG,-0.0
citrus,PRI,-7.104050874710083
citrus,PRT,-7.055749177932739
citrus,PRY,-2.6765100955963135
citrus,PSE,-2.904595971107483
citrus,RUS,-2.9324461221694946
citrus,RWA,0.3758105933666229
citrus,SAU,-4.3054728507995605
citrus,SDN,1.096218466758728
citrus,SEN,0.2413330376148224
citrus,SLE,-1.810008704662323
citrus,SLV,3.549985319375992
citrus,SOM,-2.60722553730011
citrus,SSD,-4.2644898891448975
citrus,SUR,-7.5
citrus,SVN,-0.0
citrus,SWZ,-4.6086506843566895
citrus,SYR,0.800525575876236
citrus,TGO,1.4314204454421997
citrus,THA,-6.863284111022949
citrus,TJK,-7.5
citrus,TKM,-0.0
citrus,TLS,0.9723072797060013
citrus,TTO,-4.239041566848755
citrus,TUN,0.8534165918827057
citrus,TUR,2.2246556282043457
citrus,TWN,-0.0
citrus,TZA,-5.186407804489136
citrus,UGA,-0.0
citrus,URY,-1.0701135396957397
citrus,USA,-1.8147802352905273
citrus,UZB,-7.129599332809448
citrus,VEN,-0.4005410522222519
citrus,VNM,-5.128638505935669
citrus,VUT,-0.0
citrus,YEM,-4.111887454986572
citrus,ZAF,-3.1746315956115723
citrus,ZMB,-1.2283637523651123
citrus,ZWE,6.974452018737793
cocoa,AGO,-0.7407816648483276
cocoa,BDI,0.19294369965791702
cocoa,BEN,0.2689744681119919
cocoa,BLZ,0.5393521338701248
cocoa,BOL,0.1803903728723526
cocoa,BRA,-0.08893673866987228
cocoa,BRN,3.441360741853714
cocoa,CAF,-0.8407956957817078
cocoa,CIV,-0.19214388728141785
cocoa,CMR,-0.031668173149228096
cocoa,COD,0.16611722111701965
cocoa,COG,-0.3045683801174164
cocoa,COL,0.08696425706148148
cocoa,COM,-7.5
cocoa,CRI,-0.6613252460956573
cocoa,CUB,-0.3774135708808899
cocoa,DOM,-0.6849322617053986
cocoa,ECU,0.1053030751645565
cocoa,FJI,0.6531359553337097
cocoa,GAB,-0.8104032278060913
cocoa,GHA,-0.06613338738679886
cocoa,GIN,0.6573728024959564
cocoa,GNQ,-0.7563711702823639
cocoa,GRD,-0.0
cocoa,GTM,3.922236204147339
cocoa,GUF,-0.0
cocoa,GUY,-0.0014986480819061399
cocoa,HND,-0.6159171760082245
cocoa,HTI,-0.28445733711123466
cocoa,IDN,0.25445764511823654
cocoa,IND,-0.1881355196237564
cocoa,JAM,0.3822081387042999
cocoa,KEN,0.6680341958999634
cocoa,KHM,-0.21801156550645828
cocoa,LAO,-0.0
cocoa,LBR,-0.5979589819908142
cocoa,LKA,1.5314160585403442
cocoa,MDG,0.6015763580799103
cocoa,MEX,0.16277047991752625
cocoa,MWI,1.8880242109298706
cocoa,MYS,0.06528558395802975
cocoa,NGA,-0.4792783856391907
cocoa,NIC,0.6047551929950714
cocoa,PAN,-0.6648602485656738
cocoa,PER,-0.5496848225593567
cocoa,PHL,-0.008527284488081932
cocoa,PNG,-0.13120536785572767
cocoa,PRY,-0.0
cocoa,RWA,4.000052809715271
cocoa,SLB,-0.21512625366449356
cocoa,SLE,-0.40576837956905365
cocoa,SLV,-0.12708157300949097
cocoa,SSD,-7.5
cocoa,STP,-0.0
cocoa,SUR,-0.8354443311691284
cocoa,TGO,0.09569528885185719
cocoa,THA,7.5
cocoa,TLS,0.1001596599817276
cocoa,TTO,-0.6252623200416565
cocoa,TZA,-0.057673392817378044
cocoa,UGA,-0.22273822128772736
cocoa,VEN,-0.09449061751365662
cocoa,VNM,0.041352140717208385
cocoa,VUT,0.49111413955688477
coconut,AGO,2.9950703382492065
coconut,BDI,-2.0277440547943115
coconut,BEN,-1.4266260266304016
coconut,BGD,-2.5548453330993652
coconut,BHS,-7.5
coconut,BLZ,-1.8590981364250183
coconut,BOL,-3.2553341388702393
coconut,BRA,-2.9309463500976562
coconut,BRB,-7.5
coconut,BRN,-1.4981409311294556
coconut,CAF,7.5
coconut,CHN,-7.5
coconut,CIV,-1.5330488085746765
coconut,CMR,-1.493929147720337
coconut,COD,7.5
coconut,COG,-1.5384795665740967
coconut,COL,-6.008275032043457
coconut,COM,-1.480179786682129
coconut,CPV,-1.6192893981933594
coconut,CRI,-2.374231457710266
coconut,CUB,-1.6033791899681091
coconut,DOM,-4.255359530448914
coconut,ECU,-1.9388359785079956
coconut,FJI,-4.296877861022949
coconut,GAB,-1.525098443031311
coconut,GHA,-1.5471230745315552
coconut,GIN,-1.4840240478515625
coconut,GNB,-1.4838063716888428
coconut,GNQ,-1.5090593695640564
coconut,GRD,-7.5
coconut,GTM,-1.6329079866409302
coconut,GUF,2.573767900466919
coconut,GUY,-1.165761113166809
coconut,HND,-1.8987637162208557
coconut,HTI,-1.521582007408142
coconut,IDN,-1.4059889316558838
coconut,IND,-1.7917516231536865
coconut,JAM,-1.7767977118492126
coconut,KEN,-0.7084986567497253
coconut,KHM,-1.8429962396621704
coconut,LAO,-1.9474013447761536
coconut,LBR,-1.5192660689353943
coconut,LKA,-1.6807979941368103
coconut,MDG,-1.4588276147842407
coconut,MEX,-1.4647159576416016
coconut,MMR,-2.0374443531036377
coconut,MOZ,-1.1635932326316833
coconut,MUS,-1.3337085247039795
coconut,MWI,-2.189568877220154
coconut,MYS,-2.157084107398987
coconut,NGA,-1.7459630966186523
coconut,NIC,-1.6851892471313477
coconut,OMN,-7.5
coconut,PAK,-4.695107996463776
coconut,PAN,-1.41265469789505
coconut,PER,-2.7465145587921143
coconut,PHL,-0.8747024834156036
coconut,PNG,-1.8231987953186035
coconut,PRI,-3.4468419551849365
coconut,PRY,-2.4394936561584473
coconut,SEN,-1.4934654831886292
coconut,SLB,-1.6785808205604553
coconut,SLE,-0.5821569263935089
coconut,SLV,-2.7924779653549194
coconut,SOM,-1.57123601436615
coconut,STP,-1.4708040356636047
coconut,SUR,-7.5
coconut,TGO,-1.4672199487686157
coconut,THA,-1.9223508834838867
coconut,TLS,2.733007550239563
coconut,TTO,-1.873409390449524
coconut,TWN,-2.0322993993759155
coconut,TZA,-1.6616963744163513
coconut,VEN,-2.092409610748291
coconut,VNM,-4.44483208656311
coconut,VUT,-1.7660234570503235
coconut,ZAF,-7.5
coffee,AGO,-0.927558571100235
coffee,ARG,7.5
